,cik_str,ticker,title
7887,0001281721,SGIOF,shionogi & co ltd
7888,0001669414,NHOLF,"sompo japan nipponkoa holdings, inc./adr"
7889,0001043219,NLY-PG,annaly capital management inc
7890,0000915191,FRFFF,fairfax financial holdings ltd/ can
7891,0001445475,BOUYF,bouygues sa
7892,0001754301,FOX,fox corp
7893,0001547873,PTPIF,pt chandra asri petrochemical tbk/adr
7894,0000871464,HKHGF,hongkong land holdings ltd /fi
7895,0001858681,APO-PA,"apollo global management, inc."
7896,0001043219,NLY-PF,annaly capital management inc
7897,0001617640,Z,"zillow group, inc."
7898,0000091576,KEY-PI,keycorp /new/
7899,0000927971,FNGD,bank of montreal /can/
7900,0001438077,JRONF,jeronimo martins sgps sa
7901,0000915191,FRFXF,fairfax financial holdings ltd/ can
7902,0001003935,NCSYF,nice ltd.
7903,0000930826,SVYSF,solvay s a /adr/
7904,0000105016,WSO-B,watsco inc
7905,0001333141,FMCQF,fresenius medical care ag
7906,0000912595,MAA-PI,mid america apartment communities inc.
7907,0001611983,LBRDB,liberty broadband corp
7908,0001281761,RF-PC,regions financial corp
7909,0001281761,RF-PB,regions financial corp
7910,0000845982,SNNUF,smith & nephew plc
7911,0001442651,SHECF,"shin-etsu chemical co., ltd."
7912,0001611983,LBRDK,liberty broadband corp
7913,0001161611,ALMMF,aluminum corp of china ltd
7914,0001127248,ERRAF,emera inc
7915,0001076378,CXMSF,cemex sab de cv
7916,0000800954,OMRNF,omron corp /fi
7917,0001545460,OLCLF,"oriental land co., ltd./adr"
7918,0001127055,VIVEF,vivendi
7919,0000004457,UHAL-B,u-haul holding co /nv/
7920,0000024545,TAP-A,molson coors beverage co
7921,0000072127,NIPNF,nec corp
7922,0001504122,PBNNF,pt bank negara indonesia (persero) tbk/adr
7923,0000806968,WPPGF,wpp plc
7924,0001062066,AOMFF,alstom
7925,0001111711,NI-PB,nisource inc.
7926,0001446656,KIKOF,kikkoman corp
7927,0000769218,AEGOF,aegon ltd.
7928,0001125259,CUKPF,carnival plc
7929,0001026214,FREJO,federal home loan mortgage corp
7930,0001723690,BLBLF,bilibili inc.
7931,0001560385,LSXMK,liberty media corp
7932,0000765880,PEAK,"healthpeak properties, inc."
7933,0001438654,RDEIF,red electrica corporacion sa/adr
7934,0001570585,LBTYB,liberty global ltd.
7935,0000100826,UEPCN,union electric co
7936,0000034903,FRT-PC,federal realty investment trust
7937,0001810997,XPNGF,xpeng inc.
7938,0001447100,YAMHF,"yamaha motor co., ltd."
7939,0001436786,OUKPF,outotec oyj
7940,0000938323,PSORF,pearson plc
7941,0000886982,GS-PC,goldman sachs group inc
7942,0001423689,AGNCN,agnc investment corp.
7943,0001123452,ASRMF,southeast airport group
7944,0001423689,AGNCM,agnc investment corp.
7945,0000898174,RZB,reinsurance group of america inc
7946,0001560385,LSXMB,liberty media corp
7947,0001562401,AMH-PH,american homes 4 rent
7948,0000100826,UEPEP,union electric co
7949,0000100826,UEPEO,union electric co
7950,0001562401,AMH-PG,american homes 4 rent
7951,0001884082,PSNYW,polestar automotive holding uk plc
7952,0001446418,MTLHF,mitsubishi chemical holdings corp
7953,0000314590,SASOF,sasol ltd
7954,0001385535,GLPEF,"galp energia, sgps, s.a."
7955,0001442653,ROHCF,"rohm co., ltd."
7956,0001449003,ASXFF,asx ltd.
7957,0001786909,SBYSF,sibanye stillwater ltd
7958,0000899689,VNO-PL,vornado realty trust
7959,0000813828,PARA,paramount global
7960,0000100826,UEPCP,union electric co
7961,0000879101,KIM-PM,kimco realty corp
7962,0000879101,KIM-PL,kimco realty corp
7963,0000899689,VNO-PM,vornado realty trust
7964,0000913144,RNR-PF,renaissancere holdings ltd
7965,0001527469,ATH-PA,athene holding ltd.
7966,0001535929,VOYA-PB,"voya financial, inc."
7967,0001294591,RKUNF,"rakuten group, inc."
7968,0000100826,UEPEM,union electric co
7969,0000100826,UEPEN,union electric co
7970,0001438569,GIFLF,grifols sa
7971,0001347557,GPAEF,pacific airport group
7972,0001489079,PADEF,adaro energy pt/adr/
7973,0001438569,GIFOF,grifols sa
7974,0001710864,MSUXF,misumi group inc./adr
7975,0001289688,JCYCF,jardine cycle & carriage ltd.
7976,0001481045,DSECF,daiwa securities group inc.
7977,0000811156,CMSA,cms energy corp
7978,0001558812,MEJHF,meiji holdings co ltd/adr
7979,0001570585,LBTYK,liberty global ltd.
7980,0001040971,SLG-PI,sl green realty corp
7981,0001446596,FANUF,fanuc ltd
7982,0001004980,PCG-PA,pg&e corp
7983,0001157557,CIG-C,energy co of minas gerais
7984,0001619954,INOV,"inovalon holdings, inc."
7985,0001534043,FUPBY,fuchs petrolub se/adr
7986,0001581285,BCUCF,brunello cucinelli s.p.a./adr
7987,0001447126,KAKKF,kawasaki kisen kaisha ltd
7988,0001455955,PUTKF,pt united tractors tbk / adr
7989,0001534043,FUPEF,fuchs petrolub se/adr
7990,0001438569,GIKLY,grifols sa
7991,0001403528,OAK-PB,"oaktree capital group, llc"
7992,0001593538,JSM,navient corp
7993,0001455626,EENEF,electrocomponents plc / adr
7994,0000078150,PHTCF,pldt inc.
7995,0001156831,QBCRF,quebecor media inc
7996,0000005513,UNMA,unum group
7997,0001495798,LCCTF,l'occitane international s.a./adr/
7998,0001156831,QBCAF,quebecor media inc
7999,0000896076,MGDDF,michelin compagnie generale des etablissements michelin /fi
8000,0000310522,FNMAS,federal national mortgage association fannie mae
8001,0001004980,PCG-PB,pg&e corp
8002,0001449005,JSCPF,jsr corp.
8003,0000018349,SNV-PD,synovus financial corp
8004,0001447137,BKGFF,berkeley group holdings plc
8005,0001437178,EGFEF,efg eurobank ergasias s.a./adr
8006,0001004980,PCG-PE,pg&e corp
8007,0000310522,FNMAH,federal national mortgage association fannie mae
8008,0000794685,GAB-PG,gabelli equity trust inc
8009,0000310522,FNMAJ,federal national mortgage association fannie mae
8010,0001062750,SAPMY,saipem s p a /fi
8011,0001023514,HGMCF,harmony gold mining co ltd
8012,0001695519,ATGFF,altagas ltd.
8013,0000899689,VNORP,vornado realty trust
8014,0001469395,PPENF,pampa energy inc.
8015,0001045450,EPR-PG,epr properties
8016,0001685040,BHFAL,"brighthouse financial, inc."
8017,0001004980,PCG-PD,pg&e corp
8018,0001004980,PCG-PC,pg&e corp
8019,0000310522,FNMFN,federal national mortgage association fannie mae
8020,0000763901,BPOPO,"popular, inc."
8021,0001110452,AFRAF,air france-klm /fi
8022,0001004980,PCG-PH,pg&e corp
8023,0001437774,BZZUF,buzzi unicem s.p.a.
8024,0001792627,TKAYF,just eat takeaway.com n.v.
8025,0001172494,AUOTY,au optronics corp
8026,0001090633,IIJIF,internet initiative japan inc
8027,0001792045,THNPY,technip energies n.v.
8028,0001004980,PCG-PG,pg&e corp
8029,0001567683,CWEN-A,"clearway energy, inc."
8030,0001412558,EVOTF,evotec se
8031,0001214816,AXS-PE,axis capital holdings ltd
8032,0000936340,DTW,dte energy co
8033,0000871459,DFILF,dairy farm international holdings ltd /fi
8034,0001126956,SR-PA,spire inc
8035,0001546354,DFRYF,dufry ag/adr
8036,0001004980,PCG-PI,pg&e corp
8037,0001685040,BHFAP,"brighthouse financial, inc."
8038,0000910073,NYCB-PA,new york community bancorp inc
8039,0001671750,DISPF,disco corporation/adr
8040,0001032033,SLMBP,slm corp
8041,0001571283,REXR-PB,"rexford industrial realty, inc."
8042,0000720672,SF-PB,stifel financial corp
8043,0001792045,THNPF,technip energies n.v.
8044,0001012019,RUSHB,rush enterprises inc tx
8045,0000803649,EQC-PD,equity commonwealth
8046,0001378239,GAERF,central north airport group
8047,0001447945,ASMVF,asm pacific technology ltd.
8048,0000078814,PBI-PB,pitney bowes inc /de/
8049,0001487712,AL-PA,air lease corp
8050,0001492074,ABCZF,abcam plc
8051,0001363829,ESGRO,enstar group ltd
8052,0001792627,JTKWY,just eat takeaway.com n.v.
8053,0001336917,UA,"under armour, inc."
8054,0001465740,TWO-PC,two harbors investment corp.
8055,0001409493,CIM-PB,chimera investment corp
8056,0001409493,CIM-PD,chimera investment corp
8057,0001110805,NS-PB,nustar energy l.p.
8058,0001015328,WTFCM,wintrust financial corp
8059,0001062750,SAPMF,saipem s p a /fi
8060,0001110805,NS-PA,nustar energy l.p.
8061,0000067887,MOG-B,moog inc.
8062,0001363829,ESGRP,enstar group ltd
8063,0000043920,GEF-B,"greif, inc"
8064,0001446694,SHWDF,showa denko k.k./adr
8065,0001465740,TWO-PB,two harbors investment corp.
8066,0000908732,SPTJF,sinopec shanghai petrochemical co ltd
8067,0001465740,TWO-PA,two harbors investment corp.
8068,0000011544,WRB-PE,berkley w r corp
8069,0001409493,CIM-PC,chimera investment corp
8070,0000801337,WBS-PF,webster financial corp
8071,0000714310,VLYPO,valley national bancorp
8072,0001511337,RLJ-PA,rlj lodging trust
8073,0001474098,PEB-PF,pebblebrook hotel trust
8074,0000932470,TCMFF,telecom argentina sa
8075,0001474098,PEB-PE,pebblebrook hotel trust
8076,0001055160,MFA-PB,"mfa financial, inc."
8077,0001409493,CIM-PA,chimera investment corp
8078,0001592438,ROYMF,royal mail plc/adr
8079,0001380366,GGNDF,gn store nord a/s
8080,0000357294,HOVNP,hovnanian enterprises inc
8081,0000887733,CENTA,central garden & pet co
8082,0000099614,TY-P,tri-continental corp
8083,0000007789,ASB-PE,associated banc-corp
8084,0001012139,GNGYF,guangshen railway co ltd
8085,0001026214,FMCCG,federal home loan mortgage corp
8086,0000925261,AKO-B,andina bottling co inc
8087,0001648257,HMDCF,hutchmed (china) ltd
8088,0000714310,VLYPP,valley national bancorp
8089,0001712184,LILAB,liberty latin america ltd.
8090,0001026214,FMCCI,federal home loan mortgage corp
8091,0001421876,GLPGF,galapagos nv
8092,0001026214,FMCKI,federal home loan mortgage corp
8093,0000310522,FNMAM,federal national mortgage association fannie mae
8094,0000092108,SOCGP,southern california gas co
8095,0000018654,AILLI,ameren illinois co
8096,0001958140,BATRK,"atlanta braves holdings, inc."
8097,0001110805,NS-PC,nustar energy l.p.
8098,0001660734,TRTN-PA,triton international ltd
8099,0001618563,NSA-PA,national storage affiliates trust
8100,0001856608,SOVO,"sovos brands, inc."
8101,0001958140,BATRB,"atlanta braves holdings, inc."
8102,0001628063,SRG-PA,seritage growth properties
8103,0000107815,WELPP,wisconsin electric power co
8104,0001592651,LNZNF,lenzing ag/adr
8105,0000018654,AILLM,ameren illinois co
8106,0000018654,AILLN,ameren illinois co
8107,0000894315,SITC-PA,site centers corp.
8108,0000310522,FNMAN,federal national mortgage association fannie mae
8109,0000929351,LGF-B,lions gate entertainment corp /cn/
8110,0000098677,TROLB,tootsie roll industries inc
8111,0000018654,AILIM,ameren illinois co
8112,0001026214,FMCCJ,federal home loan mortgage corp
8113,0000310522,FNMAI,federal national mortgage association fannie mae
8114,0001543726,NHNKF,nihon kohden corporation/adr
8115,0001770561,CODQL,coronado global resources inc.
8116,0000018654,AILLO,ameren illinois co
8117,0001504461,NGL-PB,ngl energy partners lp
8118,0000910108,LXP-PC,lxp industrial trust
8119,0001683252,TKCM,token communities ltd.
8120,0000310522,FNMAT,federal national mortgage association fannie mae
8121,0000018654,AILIN,ameren illinois co
8122,0000310522,FNMAK,federal national mortgage association fannie mae
8123,0000845877,AGM-A,federal agricultural mortgage corp
8124,0001110805,NSS,nustar energy l.p.
8125,0000310522,FNMAL,federal national mortgage association fannie mae
8126,0000310522,FNMFM,federal national mortgage association fannie mae
8127,0001829948,CIXXF,ci financial corp.
8128,0000018654,AILLP,ameren illinois co
8129,0000107140,WLYB,"john wiley & sons, inc."
8130,0000310522,FNMAO,federal national mortgage association fannie mae
8131,0000310522,FNMAG,federal national mortgage association fannie mae
8132,0000310522,FNMFO,federal national mortgage association fannie mae
8133,0001437071,IVR-PC,invesco mortgage capital inc.
8134,0001642365,ALTB,alpine auto brokers inc.
8135,0001990550,AMAM,"ambrx biopharma, inc."
8136,0001446626,UBEOF,ube industries ltd
8137,0001260729,GDV-PH,gabelli dividend & income trust
8138,0001553079,FISK,"empire state realty op, l.p."
8139,0000912892,GRPFF,"grupo televisa, s.a.b."
8140,0001437071,IVR-PB,invesco mortgage capital inc.
8141,0001504461,NGL-PC,ngl energy partners lp
8142,0000907254,BFS-PD,"saul centers, inc."
8143,0001026214,FMCCL,federal home loan mortgage corp
8144,0001553079,OGCP,"empire state realty op, l.p."
8145,0001026214,FMCKL,federal home loan mortgage corp
8146,0001569963,LTGHF,life healthcare group holdings limited/adr
8147,0001464423,PMT-PA,pennymac mortgage investment trust
8148,0001464423,PMT-PB,pennymac mortgage investment trust
8149,0001534126,GLOG-PA,gaslog ltd.
8150,0001526113,GNL-PA,"global net lease, inc."
8151,0000794685,GAB-PH,gabelli equity trust inc
8152,0001412100,MHLA,"maiden holdings, ltd."
8153,0001585389,STSFF,"smartstop self storage reit, inc."
8154,0001280784,HCXY,"hercules capital, inc."
8155,0001712184,LILAK,liberty latin america ltd.
8156,0001026214,FMCCS,federal home loan mortgage corp
8157,0001267395,AHL-PD,aspen insurance holdings ltd
8158,0001490927,BDVC,franklin bsp lending corp
8159,0001026214,FMCCO,federal home loan mortgage corp
8160,0001345126,CODI-PA,compass diversified holdings
8161,0001816901,SWGHF,"sawai group holdings co., ltd."
8162,0001273685,NYMTN,new york mortgage trust inc
8163,0001345126,CODI-PB,compass diversified holdings
8164,0001026214,FMCKN,federal home loan mortgage corp
8165,0001026214,FREJN,federal home loan mortgage corp
8166,0001026214,FMCCN,federal home loan mortgage corp
8167,0001026214,FMCKO,federal home loan mortgage corp
8168,0001026214,FMCKJ,federal home loan mortgage corp
8169,0001598655,GLOP-PB,gaslog partners lp
8170,0001026214,FMCKM,federal home loan mortgage corp
8171,0001026214,FREGP,federal home loan mortgage corp
8172,0001598655,GLOP-PC,gaslog partners lp
8173,0001598655,GLOP-PA,gaslog partners lp
8174,0001026214,FMCCH,federal home loan mortgage corp
8175,0001026214,FMCCK,federal home loan mortgage corp
8176,0000719413,HL-PB,hecla mining co/de/
8177,0001569187,AHH-PA,"armada hoffler properties, inc."
8178,0001026214,FMCCP,federal home loan mortgage corp
8179,0001497645,INN-PE,"summit hotel properties, inc."
8180,0001026214,FMCCM,federal home loan mortgage corp
8181,0001677576,IIPR-PA,innovative industrial properties inc
8182,0001026214,FMCKP,federal home loan mortgage corp
8183,0001728205,PLLTL,piedmont lithium inc.
8184,0001823575,ZFOXW,"zerofox holdings, inc."
8185,0001482430,KBSR,"kbs real estate investment trust iii, inc."
8186,0000798359,IRET,centerspace
8187,0000040417,GAM-PB,general american investors co inc
8188,0000043196,GTN-A,gray television inc
8189,0001782999,PTCHF,puretech health plc
8190,0001448978,SMBMF,sembcorp marine ltd.
8191,0000729580,BELFB,bel fuse inc /nj
8192,0000845877,AGM-PD,federal agricultural mortgage corp
8193,0000845877,AGM-PC,federal agricultural mortgage corp
8194,0001345099,MEOBF,mesoblast ltd
8195,0001023512,DRDGF,drdgold ltd
8196,0000055135,KELYB,kelly services inc
8197,0001503584,CMRE-PB,costamare inc.
8198,0001340243,MPSYF,morphosys ag
8199,0000008063,ATROB,astronics corp
8200,0001503584,CMRE-PC,costamare inc.
8201,0001503584,CMRE-PD,costamare inc.
8202,0001323468,GLP-PA,global partners lp
8203,0001503584,CMRE-PE,costamare inc.
8204,0001385145,CELJF,cellcom israel ltd.
8205,0001726173,BH,biglari holdings inc.
8206,0001561032,HLTC,"healthcare trust, inc."
8207,0001543268,BETS,bit brother ltd
8208,0001855351,SAGA,sagaliam acquisition corp
8209,0000216085,HVT-A,haverty furniture companies inc
8210,0001313510,GGN-PB,"gamco global gold, natural resources & income trust"
8211,0000921671,GGT-PE,gabelli multimedia trust inc.
8212,0001355096,QRTEB,"qurate retail, inc."
8213,0001831283,LIAN,lianbio
8214,0000863110,ARTNB,artesian resources corp
8215,0001708493,HARP,"harpoon therapeutics, inc."
8216,0001060349,GAMI,"gamco investors, inc. et al"
8217,0001234006,GOODO,gladstone commercial corp
8218,0000752642,UMH-PD,"umh properties, inc."
8219,0001495222,OXLCM,oxford lane capital corp.
8220,0000800457,DGICB,donegal group inc
8221,0001604174,ECCX,eagle point credit co inc.
8222,0001488813,CUBI-PE,"customers bancorp, inc."
8223,0001629019,MBINP,merchants bancorp
8224,0001488813,CUBI-PF,"customers bancorp, inc."
8225,0001499849,BRCPF,brasilagro - brazilian agricultural real estate co
8226,0001214935,NCV-PA,virtus convertible & income fund
8227,0001587987,NEWTI,"newtekone, inc."
8228,0000025475,CRD-B,crawford & co
8229,0000357294,HOVVB,hovnanian enterprises inc
8230,0000353184,AIRTP,air t inc
8231,0001495222,OXLCO,oxford lane capital corp.
8232,0001514281,MITT-PA,"ag mortgage investment trust, inc."
8233,0001533615,GMRE-PA,global medical reit inc.
8234,0000885275,WBHC,wilson bank holding co
8235,0001495240,LANDM,gladstone land corp
8236,0000088948,SENEB,seneca foods corp
8237,0001514281,MITT-PB,"ag mortgage investment trust, inc."
8238,0001452857,SPLP-PA,steel partners holdings l.p.
8239,0000716006,YELLQ,yellow corp
8240,0001080720,GUT-PC,gabelli utility trust
8241,0001556898,THPTF,"techpoint, inc."
8242,0001321741,GAINL,gladstone investment corporationde
8243,0001762303,AVHHL,"avita medical, inc."
8244,0001762506,VSOGF,"vista energy, s.a.b. de c.v."
8245,0001593222,CIO-PA,"city office reit, inc."
8246,0001815620,CKDXF,opthea ltd
8247,0000023426,CNTHP,connecticut light & power co
8248,0001400891,IHRTB,"iheartmedia, inc."
8249,0001166663,TNP-PE,tsakos energy navigation ltd
8250,0000023426,CNLPL,connecticut light & power co
8251,0001859795,NVNXF,novonix ltd
8252,0001227857,NCZ-PA,virtus convertible & income fund ii
8253,0001318885,DSX-PB,diana shipping inc.
8254,0000023426,CNTHO,connecticut light & power co
8255,0001571776,CHMI-PB,cherry hill mortgage investment corp
8256,0001166663,TNP-PF,tsakos energy navigation ltd
8257,0000046207,HAWLN,hawaiian electric co inc
8258,0000023426,CNTHN,connecticut light & power co
8259,0001459762,EXROF,exro technologies inc.
8260,0001574085,BHR-PD,braemar hotels & resorts inc.
8261,0001479615,SLNCF,silence therapeutics plc
8262,0000046207,HAWEN,hawaiian electric co inc
8263,0000922358,FGPRB,ferrellgas partners l p
8264,0001232582,AHT-PG,ashford hospitality trust inc
8265,0001574085,BHR-PB,braemar hotels & resorts inc.
8266,0000023426,CNLHO,connecticut light & power co
8267,0001944885,APLMW,apollomics inc.
8268,0000023426,CNLHP,connecticut light & power co
8269,0001243429,ARCXF,arcelormittal
8270,0000023426,CNLTP,connecticut light & power co
8271,0001567924,MIESF,"mitsui e&s holdings co., ltd./adr"
8272,0001232582,AHT-PH,ashford hospitality trust inc
8273,0000023426,CNLTL,connecticut light & power co
8274,0000023426,CNPWM,connecticut light & power co
8275,0001232582,AHT-PF,ashford hospitality trust inc
8276,0001232582,AHT-PI,ashford hospitality trust inc
8277,0001653558,PRTHU,"priority technology holdings, inc."
8278,0001571776,CHMI-PA,cherry hill mortgage investment corp
8279,0000023426,CNPWP,connecticut light & power co
8280,0001495240,LANDP,gladstone land corp
8281,0000023426,CNLPM,connecticut light & power co
8282,0001641601,RVRF,river financial corp
8283,0000023426,CNLTN,connecticut light & power co
8284,0001232582,AHT-PD,ashford hospitality trust inc
8285,0001756594,IVEVF,inventiva s.a.
8286,0001896084,GSCCF,ioneer ltd
8287,0001598599,IPHYF,innate pharma sa
8288,0001685766,MVXM,moveix inc.
8289,0000071508,ENO,"entergy new orleans, llc"
8290,0001874218,RCACU,revelstone capital acquisition corp.
8291,0000023426,CNLHN,connecticut light & power co
8292,0001271554,ERLFF,entree resources ltd.
8293,0001434754,SB-PD,"safe bulkers, inc."
8294,0001434754,SB-PC,"safe bulkers, inc."
8295,0001842386,VAQC,vector acquisition corp ii
8296,0001578453,DLNG-PA,dynagas lng partners lp
8297,0001850453,MOYFF,mynaric ag
8298,0001606745,LTRPB,"liberty tripadvisor holdings, inc."
8299,0000761648,CDR-PC,"cedar realty trust, inc."
8300,0000761648,CDR-PB,"cedar realty trust, inc."
8301,0001814974,BBXIB,"bbx capital, inc."
8302,0001169445,CPSI,"trubridge, inc."
8303,0001888274,DEFTF,"defi technologies, inc."
8304,0001882839,WONDF,wonderfi technologies inc.
8305,0001811115,RTNXF,renalytix plc
8306,0000093676,SCXLB,starrett l s co
8307,0000793040,ECF-PA,ellsworth growth & income fund ltd
8308,0001041657,UONEK,"urban one, inc."
8309,0000716634,RDIB,reading international inc
8310,0000009521,BCV-PA,bancroft fund ltd
8311,0001705012,FATBB,"fat brands, inc"
8312,0001301236,SOHOO,sotherly hotels inc.
8313,0001841675,ARBKF,argo blockchain plc
8314,0001847345,PWUP,powerup acquisition corp.
8315,0001589150,RGBPP,regen biopharma inc
8316,0001282957,GLU-PB,gabelli global utility & income trust
8317,0001166272,GNTLF,genetic technologies ltd
8318,0001854078,RLFTF,relief therapeutics holding sa
8319,0001429260,FBIOP,"fortress biotech, inc."
8320,0001301236,SOHOB,sotherly hotels inc.
8321,0001712641,BFFTF,biofrontera ag
8322,0001301236,SOHON,sotherly hotels inc.
8323,0001302084,NSRCF,nextsource materials inc.
8324,0001875931,OFSTF,carbon streaming corp
8325,0001832765,EAC,edify acquisition corp.
8326,0001430725,GSL-PB,"global ship lease, inc."
8327,0001578453,DLNG-PB,dynagas lng partners lp
8328,0001004530,MPVDF,mountain province diamonds inc.
8329,0001632970,AHTR,"american healthcare reit, inc."
8330,0001717452,ODTC,"odonate therapeutics, inc."
8331,0001007273,BKSC,bank of south carolina corp
8332,0001853825,TZUP,thumzup media corp
8333,0001515114,GWIN,"glorywin entertainment group, inc."
8334,0001501078,OFED,oconee federal financial corp.
8335,0001861233,ILLMF,illumin holdings inc.
8336,0001087456,UBOH,united bancshares inc/oh
8337,0001448815,RFLFF,raffles education corp ltd
8338,0001393044,MTMV,motomova inc
8339,0001787384,FFBW,"ffbw, inc. /md/"
8340,0001826889,BODY,"beachbody company, inc."
8341,0001389207,GFASY,gafisa s.a.
8342,0001816723,GRFXF,graphex group ltd
8343,0001679063,CSSEP,"chicken soup for the soul entertainment, inc."
8344,0001715433,LCHD,leader capital holdings corp.
8345,0001705259,SMTSF,sierra metals inc.
8346,0001075706,CIZN,citizens holding co /ms/
8347,0001496454,CHTH,"cnl healthcare properties, inc."
8348,0000943034,AATC,autoscope technologies corp
8349,0001865191,TGVC,tg venture acquisition corp.
8350,0001734875,MSVB,"mid-southern bancorp, inc."
8351,0001362898,AVLNF,avalon advanced materials inc.
8352,0001463833,IDWM,"idw media holdings, inc."
8353,0001738699,WSKEF,wisekey international holding s.a.
8354,0001130166,CYCCP,"cyclacel pharmaceuticals, inc."
8355,0001898601,TAOFF,iperionx ltd
8356,0001819113,SNCE,"science 37 holdings, inc."
8357,0001792597,CMHF,"community heritage financial, inc."
8358,0001723059,BIOE,bio essence corp
8359,0000942149,OCGSF,outcrop silver & gold corp
8360,0000838875,WVVIP,willamette valley vineyards inc
8361,0001175483,DSHK,drive shack inc.
8362,0001505065,BRSYF,brainsway ltd.
8363,0001844505,GIA,"qt imaging holdings, inc."
8364,0001598323,ACMB,agro capital management corp.
8365,0001895251,SGTM,"sustainable green team, ltd."
8366,0001078207,BFX,bowflex inc.
8367,0001800373,GWLL,"goldenwell biotech, inc."
8368,0001908984,ENDI,endi corp.
8369,0001444874,TETAA,"teton advisors, inc."
8370,0001415397,RAPH,raphael pharmaceutical inc.
8371,0001590496,AKOM,aerkomm inc.
8372,0001076691,OSBK,oconee financial corp
8373,0001891512,XTXXF,adastra holdings ltd.
8374,0001634394,RSCI,"redwood scientific technologies, inc."
8375,0001835385,MBBC,"marathon bancorp, inc. /md/"
8376,0001791325,FIGI,freedom internet group inc.
8377,0001568628,BQST,bioquest corp
8378,0001042046,AFGC,american financial group inc
8379,0001854233,EGLXF,enthusiast gaming holdings inc. / canada
8380,0001555017,SKYI,"sky century investment, inc."
8381,0001127007,CAPV,cabo verde capital inc.
8382,0001751700,TBBA,"teb bancorp, inc."
8383,0001624422,PHXM,phaxiam therapeutics s.a.
8384,0001002135,WSTL,westell technologies inc
8385,0000910679,WVFC,wvs financial corp
8386,0001158399,BRCNF,burcon nutrascience corp
8387,0001737270,NEXCF,nextech3d.ai corp.
8388,0000926423,MINDP,"mind technology, inc"
8389,0000733337,PWCO,"pwrcor, inc."
8390,0001444874,TETAB,"teton advisors, inc."
8391,0001762359,ACRDF,"acreage holdings, inc."
8392,0001068618,GVSI,"good vibrations shoes, inc."
8393,0001897971,GLACU,global lights acquisition corp
8394,0001882607,ALPSQ,"alpine summit energy partners, inc."
8395,0000050292,IEHC,ieh corp
8396,0001557376,OCEL,"zeo scientifix, inc."
8397,0001400271,CUBT,curative biotechnology inc
8398,0001101026,ZIVO,"zivo bioscience, inc."
8399,0001171008,ADMG,adamant dri processing & minerals group
8400,0001178660,CSSI,costas inc
8401,0001470129,CATG,capstone technologies group inc.
8402,0001839360,FAZE,faze holdings inc.
8403,0000727346,GBCS,"selectis health, inc."
8404,0001919847,SFWJ,"software effective solutions, corp."
8405,0001527541,WHLRD,"wheeler real estate investment trust, inc."
8406,0001949766,ODDAF,odd burger corp
8407,0001131343,PRNAF,alterity therapeutics ltd
8408,0001439237,QOEG,quality online education group inc.
8409,0001645155,WBSR,webstar technology group inc.
8410,0000319016,FZMD,"fuse medical, inc."
8411,0001769725,ERKH,"eureka homestead bancorp, inc."
8412,0001827855,MCLE,medicale corp.
8413,0000846546,BNSOF,bonso electronics international inc
8414,0001376986,TVC,tennessee valley authority
8415,0001376986,TVE,tennessee valley authority
8416,0001617765,LNDZF,evome medical technologies inc.
8417,0001529113,INPX,inpixon
8418,0001550453,TRLI,trilinc global impact fund llc
8419,0001786286,DPRO,draganfly inc.
8420,0001867287,LBBB,lakeshore acquisition ii corp.
8421,0001777765,VQSSF,viq solutions inc.
8422,0001415813,ARMC,un monde international ltd.
8423,0001588014,ADMQ,"adm endeavors, inc."
8424,0001277998,MHPC,manufactured housing properties inc.
8425,0001816554,EVTK,eventiko inc.
8426,0001807387,BCCEF,bactech environmental corp
8427,0001050606,SALM,"salem media group, inc. /de/"
8428,0001377167,FGCO,"financial gravity companies, inc."
8429,0001763925,CJAX,cojax oil & gas corp
8430,0001566469,NHIQ,"nanthealth, inc."
8431,0001435812,ARPC,arem pacific corp
8432,0001301713,SHVLF,starcore international mines ltd.
8433,0001446371,SGIC,"strategic realty trust, inc."
8434,0001551206,HGLD,patagonia gold corp.
8435,0000840551,TMDIF,titan medical inc
8436,0001610682,USDP,usd partners lp
8437,0001740915,FTCHF,farfetch ltd
8438,0000926844,FBDS,fuss brands corp.
8439,0000922521,FALC,falconstor software inc
8440,0001609139,INND,"innerscope hearing technologies, inc."
8441,0001723517,UCASU,uc asset lp
8442,0001021435,HPTO,hopto inc.
8443,0001452965,UTRS,minerva surgical inc
8444,0001318482,SGLDF,kidoz inc.
8445,0001868079,PMEDF,predictmedix inc.
8446,0001631463,BRLL,barrel energy inc.
8447,0001771755,SWISF,sekur private data ltd.
8448,0001637890,CLYYF,celyad oncology sa
8449,0001487198,ASPU,"aspen group, inc."
8450,0001706588,RYTTF,royalty north partners ltd.
8451,0001591565,BLYQ,"bally, corp."
8452,0001908054,JETR,star jets international inc.
8453,0001263011,EXNRF,excellon resources inc
8454,0001358099,UCIX,"umbra companies, inc."
8455,0001277250,CRGE,"charge enterprises, inc."
8456,0001442853,IGEX,"indo global exchange(s) pte, ltd."
8457,0001395445,PRPI,perpetual industries inc.
8458,0000788611,SASI,"sigma additive solutions, inc."
8459,0000810509,NAVB,"navidea biopharmaceuticals, inc."
8460,0001607679,CANQF,canaquest medical corp.
8461,0001410172,RBCN,"rubicon technology, inc."
8462,0000924095,MVCO,"metavesco, inc."
